x,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
30669,24,Federal-gov,127185,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
30670,21,Private,179720,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States,<=50K
30671,40,Private,88909,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
30672,45,Private,341995,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,42,United-States,>50K
30673,48,Private,173938,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
30674,34,Private,344275,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,<=50K
30675,23,Private,150463,HS-grad,9,Never-married,Priv-house-serv,Unmarried,Other,Female,0,0,40,Guatemala,<=50K
30676,43,Local-gov,209544,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,10520,0,50,United-States,>50K
30677,42,Local-gov,201723,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30678,39,Self-emp-not-inc,343476,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,Japan,>50K
30679,52,Self-emp-inc,77392,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
30680,21,?,171156,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
30681,56,Self-emp-not-inc,357118,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K
30682,48,Federal-gov,167749,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
30683,37,Self-emp-not-inc,352882,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,70,South,>50K
30684,25,Private,51201,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
30685,40,Private,365986,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,>50K
30686,34,Private,400416,11th,7,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,45,United-States,<=50K
30687,52,Private,31533,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
30688,41,Private,106900,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,1902,42,United-States,>50K
30689,36,Local-gov,192337,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
30690,21,Private,118712,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,1504,40,United-States,<=50K
30691,28,Private,301654,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
30692,31,Self-emp-not-inc,145162,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,?,>50K
30693,20,Private,88126,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,9,England,<=50K
30694,68,Private,165017,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Italy,>50K
30695,35,Private,238342,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
30696,32,Private,857532,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K
30697,64,Private,134378,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
30698,17,Private,260797,10th,6,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,23,United-States,<=50K
30699,25,Private,138765,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
30700,74,?,256674,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,25,United-States,<=50K
30701,31,Private,247444,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Columbia,<=50K
30702,51,State-gov,454063,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
30703,67,Private,180539,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,10,United-States,<=50K
30704,42,Private,397346,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,<=50K
30705,29,Private,107160,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
30706,31,Private,262024,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
30707,21,Private,131230,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,<=50K
30708,67,Private,274451,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
30709,41,State-gov,365986,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
30710,27,Private,204515,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,36,United-States,<=50K
30711,51,Private,99316,12th,8,Divorced,Transport-moving,Unmarried,White,Male,0,0,50,United-States,<=50K
30712,21,?,206681,11th,7,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
30713,28,Private,268726,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
30714,21,Private,275395,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
30715,28,Private,383322,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
30716,29,Private,126822,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
30717,39,Self-emp-inc,168355,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
30718,21,Private,162667,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Columbia,<=50K
30719,43,Private,373403,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30720,44,Self-emp-not-inc,274562,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,14344,0,40,United-States,>50K
30721,28,Private,249362,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
30722,31,Private,111567,9th,5,Never-married,Sales,Not-in-family,White,Male,0,0,43,United-States,>50K
30723,18,?,216508,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
30724,27,Private,145784,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,45,United-States,<=50K
30725,34,State-gov,209317,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
30726,25,Private,259505,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
30727,34,Private,345360,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,England,<=50K
30728,43,Local-gov,198096,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
30729,40,Self-emp-inc,33126,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
30730,21,Private,206354,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,35,United-States,<=50K
30731,25,Private,1484705,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,25,United-States,<=50K
30732,21,Private,26410,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30733,19,Self-emp-not-inc,220901,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,<=50K
30734,49,Self-emp-inc,44671,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30735,20,Private,38620,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
30736,36,Private,89040,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,47,United-States,<=50K
30737,32,Private,370160,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
30738,23,Private,208946,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,32,United-States,<=50K
30739,21,Private,131230,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,10,United-States,<=50K
30740,25,Private,60358,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
30741,26,Private,350853,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,?,<=50K
30742,24,Private,209782,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
30743,22,Private,351952,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K
30744,26,Private,142081,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Mexico,<=50K
30745,22,Private,164775,9th,5,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Guatemala,<=50K
30746,41,Local-gov,47858,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
30747,18,Private,404085,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
30748,24,Private,218678,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
30749,38,Private,184655,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,48,United-States,<=50K
30750,36,Private,321760,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,17,United-States,<=50K
30751,45,Local-gov,185399,Masters,14,Divorced,Prof-specialty,Own-child,White,Female,0,0,55,United-States,<=50K
30752,38,Local-gov,409200,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
30753,38,Private,40077,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
30754,34,Self-emp-not-inc,31740,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
30755,53,Local-gov,233722,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
30756,32,Private,192039,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
30757,17,Private,222618,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,30,United-States,<=50K
30758,45,State-gov,213646,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
30759,31,Local-gov,194141,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,<=50K
30760,47,State-gov,80282,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
30761,27,Private,166350,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
30762,61,Federal-gov,60641,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,<=50K
30763,33,Private,124827,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
30764,67,Private,105438,HS-grad,9,Separated,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K
30765,38,Private,85244,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30766,25,Private,120535,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
30767,33,Local-gov,269604,5th-6th,3,Never-married,Other-service,Unmarried,Other,Female,0,0,40,El-Salvador,<=50K
30768,27,Private,247711,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
30769,45,Private,380922,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
30770,24,Private,281221,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,40,Taiwan,<=50K
30771,23,Private,269687,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
30772,48,Private,181758,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
30773,61,Federal-gov,136787,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
30774,22,Private,107882,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
30775,34,Private,172579,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
30776,32,Private,29933,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,40,United-States,>50K
30777,35,Federal-gov,38905,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
30778,36,Private,168826,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30779,24,Private,424034,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
30780,60,Private,117509,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30781,28,?,196971,Bachelors,13,Never-married,?,Not-in-family,White,Female,0,0,43,United-States,<=50K
30782,64,Private,69525,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,20,United-States,<=50K
30783,22,Private,374116,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,35,United-States,<=50K
30784,27,Private,283913,5th-6th,3,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,65,England,<=50K
30785,36,State-gov,147258,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
30786,27,Private,139903,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,30,United-States,<=50K
30787,52,Private,112959,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
30788,57,Self-emp-not-inc,264148,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
30789,23,Private,256211,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,24,Vietnam,<=50K
30790,29,Self-emp-not-inc,142519,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
30791,34,Private,281852,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,80,United-States,<=50K
30792,38,Private,380543,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K
30793,50,Self-emp-not-inc,204402,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,>50K
30794,50,Private,192203,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
30795,51,Self-emp-not-inc,199005,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
30796,17,Self-emp-inc,61838,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
30797,25,Private,210095,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,0,0,40,Mexico,<=50K
30798,19,Private,187352,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30799,43,Self-emp-not-inc,32451,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30800,59,Private,140569,Some-college,10,Separated,Sales,Not-in-family,White,Male,14084,0,60,United-States,>50K
30801,39,Private,87556,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,6849,0,40,United-States,<=50K
30802,18,Private,79443,9th,5,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Mexico,<=50K
30803,27,Private,212622,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
30804,39,Private,32650,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,<=50K
30805,44,Private,125461,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
30806,19,Private,219867,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,<=50K
30807,32,Local-gov,206609,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
30808,48,Private,101299,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30809,46,Private,29437,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
30810,65,Private,87164,11th,7,Widowed,Sales,Other-relative,White,Female,0,0,20,United-States,<=50K
30811,57,Self-emp-inc,146103,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
30812,48,Private,169324,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,32,Haiti,<=50K
30813,46,Private,138370,7th-8th,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,1651,40,China,<=50K
30814,27,Private,29523,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
30815,29,Local-gov,383745,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1485,40,United-States,>50K
30816,21,?,247075,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,25,United-States,<=50K
30817,20,?,200967,Some-college,10,Never-married,?,Own-child,White,Female,0,0,12,United-States,<=50K
30818,51,?,175985,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
30819,35,Self-emp-inc,189404,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,40,United-States,<=50K
30820,29,Self-emp-not-inc,267661,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
30821,30,Local-gov,182926,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,15024,0,40,United-States,>50K
30822,65,Private,243858,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K
30823,20,?,43587,HS-grad,9,Married-spouse-absent,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
30824,47,Federal-gov,31339,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
30825,41,Private,204682,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,2174,0,40,Japan,<=50K
30826,17,Private,73145,9th,5,Never-married,Craft-repair,Own-child,White,Female,0,0,16,United-States,<=50K
30827,38,Local-gov,218184,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
30828,38,Local-gov,223237,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30829,39,Self-emp-not-inc,93319,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,4,United-States,<=50K
30830,24,?,212300,HS-grad,9,Separated,?,Not-in-family,White,Female,0,0,38,United-States,<=50K
30831,52,Private,187356,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,<=50K
